Zeit (ms),Voltage
19.03171171,0.5595472
19.08166371,0.5595472
19.13161571,0.5595472
19.18156771,0.5595472
19.23151971,0.5595472
19.28147171,0.5595472
19.33142371,0.540908
19.38137571,0.5595472
19.43132771,0.5595472
19.48127971,0.5595472
19.5312317,0.5595472
19.5811837,0.5595472
19.6311357,0.5595472
19.6810877,0.5595472
19.7310397,0.5595472
19.7809917,0.5595472
19.8309437,0.5595472
19.8808957,0.5595472
19.9308477,0.5595472
19.9807997,0.5595472
20.0307517,0.5595472
20.0807037,0.540908
20.1306557,0.5595472
20.18060769,0.5595472
20.23055969,0.5595472
20.28051169,0.5781865
20.33046369,0.5595472
20.38041569,0.5781865
20.43036769,0.5595472
20.48031969,0.5595472
20.53027169,0.5595472
20.58022369,0.5595472
20.63017569,0.5781865
20.68012769,0.540908
20.73007969,0.5595472
20.78003169,0.5595472
20.82998368,0.5595472
20.87993568,0.5595472
20.92988768,0.5595472
20.97983968,0.5595472
21.02979168,0.5595472
21.07974368,0.5595472
21.12969568,0.5595472
21.17964768,0.5595472
21.22959968,0.5595472
21.27955168,0.5595472
21.32950368,0.5595472
21.37945568,0.5595472
21.42940768,0.5595472
21.47935968,0.5595472
21.52931167,0.5595472
21.57926367,0.5595472
21.62921567,0.5595472
21.67916767,0.5595472
21.72911967,0.5595472
21.77907167,0.5595472
21.82902367,0.5595472
21.87897567,0.5595472
21.92892767,0.5595472
21.97887967,0.5595472
22.02883167,0.5595472
22.07878367,0.5595472
22.12873567,0.5595472
22.17868766,0.5595472
22.22863966,0.5595472
22.27859166,0.5595472
22.32854366,0.5595472
22.37849566,0.5595472
22.42844766,0.5595472
22.47839966,0.5595472
22.52835166,0.5595472
22.57830366,0.5595472
22.62825566,0.5595472
22.67820766,0.5595472
22.72815966,0.5595472
22.77811166,0.5595472
22.82806365,0.5595472
22.87801565,0.5595472
22.92796765,0.5595472
22.97791965,0.5595472
23.02787165,0.5595472
23.07782365,0.5595472
23.12777565,0.5781865
23.17772765,0.5595472
23.22767965,0.5595472
23.27763165,0.5595472
23.32758365,0.5595472
23.37753565,0.5595472
23.42748765,0.5781865
23.47743964,0.5595472
23.52739164,0.5595472
23.57734364,0.5595472
23.62729564,0.5595472
23.67724764,0.5595472
23.72719964,0.5595472
23.77715164,0.5595472
23.82710364,0.5595472
23.87705564,0.5595472
23.92700764,0.5781865
23.97695964,0.5595472
24.02691164,0.5595472
24.07686364,0.5595472
24.12681564,0.5595472
24.17676763,0.5595472
24.22671963,0.5595472
24.27667163,0.5595472
24.32662363,0.5595472
24.37657563,0.5595472
24.42652763,0.5781865
24.47647963,0.5595472
24.52643163,0.5595472
24.57638363,0.5595472
24.62633563,0.5595472
24.67628763,0.5595472
24.72623963,0.5595472
24.77619163,0.5595472
24.82614362,0.5595472
24.87609562,0.5595472
24.92604762,0.5595472
24.97599962,0.5595472
25.02595162,0.5595472
25.07590362,0.5595472
25.12585562,0.5781865
25.17580762,0.5595472
25.22575962,0.5781865
25.27571162,0.5595472
25.32566362,0.5595472
25.37561562,0.5595472
25.42556762,0.5595472
25.47551961,0.5595472
25.52547161,0.5595472
25.57542361,0.5595472
25.62537561,0.5595472
25.67532761,0.540908
25.72527961,0.5595472
25.77523161,0.5595472
25.82518361,0.5595472
25.87513561,0.5595472
25.92508761,0.5595472
25.97503961,0.5595472
26.02499161,0.5595472
26.07494361,0.5595472
26.1248956,0.5595472
26.1748476,0.5595472
26.2247996,0.5595472
26.2747516,0.5595472
26.3247036,0.5781865
26.3746556,0.5595472
26.4246076,0.5595472
26.4745596,0.5595472
26.5245116,0.5595472
26.5744636,0.5595472
